1,-8.7567341,-4.725349164,0
2,-8.444957261,-5.617492729,0
3,-4.60492559,-0.18478973,1
4,-8.920120726,-5.395130145,0
5,-9.398975845,-5.524398419,0
6,-4.985123199,0.460460153,1
7,-4.25562687,-0.820767052,1
8,-9.688971158,-5.848424358,0
9,-4.35536338,0.499343155,1
10,-5.383277218,0.538343855,1
11,-4.878752853,0.47927616,1
12,-4.761173052,0.07316753,1
13,-4.78579797,0.126878722,1
14,-4.702619427,0.347665242,1
15,-9.006281785,-5.759861566,0
16,-9.349332607,-5.332895273,0
17,-4.861095892,-0.295863895,1
18,-9.229312529,-4.603503084,0
19,-8.650030808,-5.799689719,0
20,-5.013224179,0.78149643,1
